orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
100111,2023-06-03,21:22:00,28,Delivered,Net Banking,5779.0,Radhika Srivastava,Nashik,260.0,Grand Grill,Nagpur,Bakery,,179.0,40.0,0.0,,,8.95,227.95,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,26.0,16.2,Rainy
100115,2024-04-18,14:52:00,35,Delivered,Net Banking,4220.0,Aarna Choudhary,Hyderabad,,,,,,182.0,30.0,0.0,,,9.1,221.1,5.0,5.0,5.0,Delivery partner was very polite.,Positive,,,
100116,2023-08-23,20:39:00,41,Delivered,Wallet,2028.0,Madhav Sandhu,Coimbatore,92.0,Tasty Diner,Chandigarh,Sushi,,123.0,25.0,0.0,,,6.15,154.15,5.0,5.0,4.0,Great food and fast delivery!,Positive,,,
100118,2023-04-08,06:31:00,46,Delivered Late,Cash on Delivery,11722.0,Jack Sani,Guwahati,469.0,Royal Treats,Nashik,Fast Food,,431.0,25.0,43.1,ZOMSQ890,Festive Feast,21.55,434.45,3.0,2.0,2.0,,Neutral,,,
100119,2023-09-22,20:13:00,32,Delivered,Wallet,8772.0,Chaitanya Ratti,Raipur,509.0,Tasty Cafe,Guwahati,Mughlai,,545.0,40.0,0.0,,,27.25,612.25,4.0,4.0,3.0,"Loved the taste, will order again.",Positive,22.8,28.0,Humid
100120,2023-11-01,17:39:00,287,Delivered,Credit Card,5843.0,Chanakya Bobal,Bhopal,1.0,Curry Cafe,Vadodara,Healthy Food,,475.0,40.0,0.0,,,23.75,538.75,3.0,4.0,3.0,,Neutral,,,
100121,2023-07-31,17:10:00,36,Delivered,Cash on Delivery,6988.0,Shivansh Sethi,Nashik,1054.0,Royal Diner,Delhi,Italian,,426.0,20.0,213.0,ZOMKXZZW,Republic Day Offer,21.3,254.3,4.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,29.0,46.8,Humid
100121,2023-07-31,17:10:00,36,Delivered,Cash on Delivery,6988.0,Shivansh Sethi,Nashik,1054.0,Royal Diner,Delhi,Italian,,426.0,20.0,213.0,ZOMKXZZW,Republic Day Offer,21.3,254.3,4.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,26.4,134.5,Clear
100122,2024-11-04,20:37:00,24,Delivered,Credit Card,9246.0,Jai Konda,Kochi,1181.0, Golden Treats  ,Coimbatore,Sushi,,419.0,25.0,0.0,,,20.95,464.95,3.0,2.0,3.0,,Neutral,34.9,12.6,Clear
100122,2024-11-04,20:37:00,24,Delivered,Credit Card,9246.0,Jai Konda,Kochi,1181.0, Golden Treats  ,Coimbatore,Sushi,,419.0,25.0,0.0,,,20.95,464.95,3.0,2.0,3.0,,Neutral,33.8,1.1,Humid
100123,2023-08-19,21:42:00,30,Delivered,Debit Card,11231.0,Indrajit Virk,Delhi,490.0,Green Corner,Guwahati,Sushi,,449.0,25.0,179.6,ZOMPY36Z,Mega Cashback Week,22.45,,1.0,2.0,1.0,Wrong item delivered.,Negative,31.9,0.0,Cloudy
100123,2023-08-19,21:42:00,30,Delivered,Debit Card,11231.0,Indrajit Virk,Delhi,490.0,Green Corner,Guwahati,Sushi,,449.0,25.0,179.6,ZOMPY36Z,Mega Cashback Week,22.45,,1.0,2.0,1.0,Wrong item delivered.,Negative,20.4,102.7,Clear
100123,2023-08-19,21:42:00,30,Delivered,Debit Card,11231.0,Indrajit Virk,Delhi,490.0,Green Corner,Guwahati,Sushi,,449.0,25.0,179.6,ZOMPY36Z,Mega Cashback Week,22.45,,1.0,2.0,1.0,Wrong item delivered.,Negative,35.2,212.7,Rainy
100123,2023-08-19,21:42:00,30,Delivered,Debit Card,11231.0,Indrajit Virk,Delhi,490.0,Green Corner,Guwahati,Sushi,,449.0,25.0,179.6,ZOMPY36Z,Mega Cashback Week,22.45,,1.0,2.0,1.0,Wrong item delivered.,Negative,32.9,271.2,Clear
100124,2024-04-22,10:36:00,12,Delivered,Wallet,4810.0,Girindra Tak,Coimbatore,776.0,Spicy Corner,Chennai,BBQ,,480.0,25.0,0.0,,,24.0,529.0,,,,,,,,
100125,2024-07-30,08:54:00,37,Delivered,Net Banking,3395.0,Girindra Borah,Raipur,255.0,Tasty Corner,Kochi,BBQ,,145.0,40.0,0.0,,,7.25,192.25,2.0,1.0,2.0,Very disappointed with the service.,Negative,24.3,73.4,Clear
100125,2024-07-30,08:54:00,37,Delivered,Net Banking,3395.0,Girindra Borah,Raipur,255.0,Tasty Corner,Kochi,BBQ,,145.0,40.0,0.0,,,7.25,192.25,2.0,1.0,2.0,Very disappointed with the service.,Negative,27.6,,Humid
100126,2023-05-03,21:46:00,42,Delivered,Cash on Delivery,7339.0,Niharika Dewan,Kolkata,436.0,Spicy Kitchen,Indore,Pizza,,678.0,40.0,0.0,,,33.9,751.9,2.0,1.0,1.0,Very disappointed with the service.,Negative,,,
100127,2024-08-28,14:21:00,17,Delivered,Debit Card,2701.0,Dayita Ranganathan,Chennai,757.0,Spicy Diner,Mumbai,Street Food,,270.0,20.0,0.0,,,13.5,303.5,4.0,4.0,5.0,"Loved the taste, will order again.",Positive,,,
100128,2024-09-11,13:37:00,64,Delivered Late,Wallet,11389.0,Idika Tank,Ahmedabad,1008.0,Spicy Kitchen,Surat,Fast Food,,498.0,40.0,149.4,ZOMU4HH3,Republic Day Offer,24.9,413.5,2.0,2.0,1.0,Food arrived cold and late.,Negative,24.0,18.5,Foggy
100129,2024-06-16,11:51:00,35,Delivered,Wallet,1540.0,Chaitaly Srinivas,Chennai,989.0,Golden Diner,Guwahati,South Indian,,474.0,40.0,0.0,,,23.7,537.7,1.0,1.0,1.0,Food arrived cold and late.,Negative,32.3,0.0,Cloudy
100129,2024-06-16,11:51:00,35,Delivered,Wallet,1540.0,Chaitaly Srinivas,Chennai,989.0,Golden Diner,Guwahati,South Indian,,474.0,40.0,0.0,,,23.7,537.7,1.0,1.0,1.0,Food arrived cold and late.,Negative,25.6,2.4,Foggy
100129,2024-06-16,11:51:00,35,Delivered,Wallet,1540.0,Chaitaly Srinivas,Chennai,989.0,Golden Diner,Guwahati,South Indian,,474.0,40.0,0.0,,,23.7,537.7,1.0,1.0,1.0,Food arrived cold and late.,Negative,33.6,33.2,Humid
100130,2024-11-21,02:43:00,63,Delivered,Cash on Delivery,6840.0,Tanveer Dube,Bhopal,617.0,Spicy Corner,Mumbai,Italian,,384.0,0.0,0.0,,,19.2,403.2,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,24.5,29.0,Humid
100130,2024-11-21,02:43:00,63,Delivered,Cash on Delivery,6840.0,Tanveer Dube,Bhopal,617.0,Spicy Corner,Mumbai,Italian,,384.0,0.0,0.0,,,19.2,403.2,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,22.7,26.0,Cloudy
100131,2023-10-24,13:49:00,32,Delivered,Credit Card,5256.0,Anika Bahl,Nagpur,535.0,Curry Cafe,Ahmedabad,South Indian,,379.0,30.0,37.9,ZOMGYKCZ,Monsoon Munchies,18.95,390.05,3.0,3.0,3.0,"Food was okay, nothing special.",Neutral,,,
100132,2024-10-08,12:09:00,28,Delivered,Net Banking,6521.0,Onkar Parekh,Coimbatore,873.0,Grand Bites,Bengaluru,Desserts,,360.0,0.0,0.0,,,18.0,378.0,4.0,5.0,3.0,Delivery partner was very polite.,Positive,,,
100133,2024-06-23,18:56:00,30,Delivered,Wallet,5367.0,Bahadurjit Hari,Coimbatore,729.0,Curry Kitchen,Guwahati,South Indian,,538.0,30.0,0.0,,,26.9,594.9,5.0,5.0,5.0,Best biryani in town!,Positive,,,
100134,2024-10-08,10:34:00,36,Delivered,Wallet,673.0,Rachana Mital,Indore,892.0,Blue Kitchen,Nagpur,Street Food,,481.0,49.0,0.0,,,24.05,554.05,4.0,4.0,5.0,Best biryani in town!,Positive,,,
100135,2023-05-04,14:33:00,38,Delivered,Wallet,5774.0,Amrita Chahal,Ahmedabad,513.0,The Point,Chandigarh,Street Food,,575.0,20.0,0.0,,,28.75,623.75,5.0,5.0,5.0,Amazing experience overall.,Positive,35.1,0.0,Clear
100136,2023-01-08,13:36:00,20,Delivered,Debit Card,11954.0,Forum Doshi,Hyderabad,523.0,Spicy House,Jaipur,Biryani,,185.0,20.0,0.0,,,9.25,214.25,,,,,,23.6,9.8,Rainy
100136,2023-01-08,13:36:00,20,Delivered,Debit Card,11954.0,Forum Doshi,Hyderabad,523.0,Spicy House,Jaipur,Biryani,,185.0,20.0,0.0,,,9.25,214.25,,,,,,14.8,2.8,Rainy
100137,2024-03-09,10:56:00,27,Delivered,Credit Card,6613.0,Vasana Srivastava,Guwahati,1173.0,Curry Kitchen,Ahmedabad,Mughlai,,605.0,30.0,151.25,ZOMRPA7Q,Great Indian Food Fest,30.25,514.0,4.0,4.0,4.0,Amazing experience overall.,Positive,31.9,3.3,Clear
100138,2024-09-12,20:42:00,27,Delivered,Credit Card,2238.0,Manthan Bobal,Visakhapatnam,1185.0,GOLDEN CORNER,Coimbatore,Pizza,,168.0,20.0,0.0,,,8.4,196.4,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
100141,2023-11-19,00:00:00,41,Delivered Late,UPI,1119.0,Nidhi Manne,Kolkata,283.0,SPICY GRILL,Indore,Bakery,,179.0,49.0,0.0,,,8.95,236.95,5.0,5.0,5.0,Great food and fast delivery!,Positive,25.1,0.0,Rainy
100142,2024-04-27,08:39:00,29,Delivered,Debit Card,11899.0,Vyanjana Suri,Mumbai,1180.0,Spicy Corner,Ludhiana,Pizza,,137.0,25.0,54.8,ZOMX4BZ5,Festive Feast,6.85,114.05,3.0,2.0,3.0,,Neutral,35.0,0.0,Cloudy
100145,2023-12-31,18:54:00,36,Delivered,UPI,9962.0,Sarthak Sidhu,Patna,908.0, The Treats  ,Vadodara,Biryani,,167.0,30.0,0.0,,,8.35,205.35,,,,,,18.7,5.3,Humid
100145,2023-12-31,18:54:00,36,Delivered,UPI,9962.0,Sarthak Sidhu,Patna,908.0, The Treats  ,Vadodara,Biryani,,167.0,30.0,0.0,,,8.35,205.35,,,,,,12.9,0.7,Humid
100145,2023-12-31,18:54:00,36,Delivered,UPI,9962.0,Sarthak Sidhu,Patna,908.0, The Treats  ,Vadodara,Biryani,,167.0,30.0,0.0,,,8.35,205.35,,,,,,19.7,0.1,Rainy
100146,2023-12-26,18:34:00,40,Delivered,Credit Card,2984.0,Widisha Subramanian,Mumbai,,,,,,208.0,0.0,20.8,ZOMZ6A0H,Festive Feast,10.4,197.6,3.0,4.0,2.0,"Food was okay, nothing special.",Neutral,,,
100147,2024-10-08,10:53:00,25,Delivered,Wallet,11346.0,OWEN THAKUR,Surat,645.0,Tasty Cafe,Lucknow,Burgers,,532.0,40.0,0.0,,,26.6,,5.0,5.0,5.0,Great food and fast delivery!,Positive,17.5,321.8,Clear
100148,2024-07-28,10:19:00,40,Delivered,Wallet,5319.0,Nathaniel Sengupta,Lucknow,869.0,Golden Point,Chennai,BBQ,,72.0,40.0,0.0,,,3.6,115.6,3.0,4.0,3.0,"Food was okay, nothing special.",Neutral,30.3,218.1,Clear
100148,2024-07-28,10:19:00,40,Delivered,Wallet,5319.0,Nathaniel Sengupta,Lucknow,869.0,Golden Point,Chennai,BBQ,,72.0,40.0,0.0,,,3.6,115.6,3.0,4.0,3.0,"Food was okay, nothing special.",Neutral,29.7,36.3,Rainy
100148,2024-07-28,10:19:00,40,Delivered,Wallet,5319.0,Nathaniel Sengupta,Lucknow,869.0,Golden Point,Chennai,BBQ,,72.0,40.0,0.0,,,3.6,115.6,5.0,5.0,4.0,Amazing experience overall.,Positive,30.3,218.1,Clear
100148,2024-07-28,10:19:00,40,Delivered,Wallet,5319.0,Nathaniel Sengupta,Lucknow,869.0,Golden Point,Chennai,BBQ,,72.0,40.0,0.0,,,3.6,115.6,5.0,5.0,4.0,Amazing experience overall.,Positive,29.7,36.3,Rainy
100150,2023-03-07,18:35:00,42,Delivered,Cash on Delivery,526.0,Dhriti Thakur,Bhopal,184.0,Urban Treats,Kolkata,Thai,,405.0,25.0,60.75,ZOMV49ZD,First Order Free Delivery,20.25,389.5,5.0,4.0,4.0,Amazing experience overall.,Positive,35.3,8.1,Humid
100150,2023-03-07,18:35:00,42,Delivered,Cash on Delivery,526.0,Dhriti Thakur,Bhopal,184.0,Urban Treats,Kolkata,Thai,,405.0,25.0,60.75,ZOMV49ZD,First Order Free Delivery,20.25,389.5,5.0,4.0,4.0,Amazing experience overall.,Positive,26.5,0.6,Stormy
100151,2024-05-25,15:06:00,25,Delivered,Wallet,6722.0,Kiaan Loyal,Coimbatore,1027.0,Spicy House,Kolkata,Continental,,502.0,49.0,0.0,,,25.1,576.1,2.0,3.0,2.0,Food arrived cold and late.,Negative,39.4,1.5,Foggy
100152,2024-10-28,17:24:00,69,Delivered Late,Credit Card,3826.0,Kritika Balan,Indore,368.0,Golden Corner,Ahmedabad,Street Food,,274.0,0.0,0.0,,,13.7,287.7,5.0,5.0,5.0,Amazing experience overall.,Positive,19.5,0.0,Cloudy
100152,2024-10-28,17:24:00,69,Delivered Late,Credit Card,3826.0,Kritika Balan,Indore,368.0,Golden Corner,Ahmedabad,Street Food,,274.0,0.0,0.0,,,13.7,287.7,5.0,5.0,5.0,Amazing experience overall.,Positive,24.7,13.2,Clear
100152,2024-10-28,17:24:00,69,Delivered Late,Credit Card,3826.0,Kritika Balan,Indore,368.0,Golden Corner,Ahmedabad,Street Food,,274.0,0.0,0.0,,,13.7,287.7,5.0,5.0,5.0,Amazing experience overall.,Positive,29.9,16.8,Foggy
100153,2024-05-30,04:21:00,80,Delivered Late,Cash on Delivery,7593.0,Qarin Goel,Chennai,670.0,Green Corner,Chennai,South Indian,,356.0,0.0,0.0,,,17.8,373.8,,,,,,,,
100154,2023-03-10,09:15:00,41,Delivered,Net Banking,2829.0,Ekiya Rattan,Lucknow,,,,,,267.0,30.0,0.0,,,13.35,310.35,,,,,,,,
100155,2024-07-06,17:40:00,32,Delivered,Net Banking,8824.0,Bakhshi Ray,Patna,1196.0,Grand Kitchen,Guwahati,Thai,,434.0,30.0,130.2,ZOMMGPV6,Festive Feast,21.7,355.5,,,,,,,,
100157,2024-09-21,00:14:00,40,Delivered,Credit Card,6004.0,Nathaniel Bahri,Jaipur,905.0,Grand Grill,Kochi,Biryani,,219.0,0.0,65.7,ZOMS6NNL,Payday Delight,10.95,164.25,3.0,3.0,2.0,"Food was okay, nothing special.",Neutral,28.5,50.1,Cloudy
100158,2024-04-23,08:02:00,32,Delivered,UPI,7130.0,Jacob Patel,Raipur,988.0,Green Bites,Lucknow,Burgers,,599.0,40.0,0.0,,,29.95,668.95,3.0,3.0,2.0,,Neutral,,,
100159,2023-04-24,17:37:00,27,Delivered,Debit Card,2365.0,gavin wali,Visakhapatnam,639.0,Blue Grill,Bhubaneswar,Seafood,,340.0,49.0,0.0,,,17.0,406.0,2.0,2.0,3.0,Delivery took way too long.,Negative,42.3,0.5,Foggy
100159,2023-04-24,17:37:00,27,Delivered,Debit Card,2365.0,gavin wali,Visakhapatnam,639.0,Blue Grill,Bhubaneswar,Seafood,,340.0,49.0,0.0,,,17.0,406.0,2.0,2.0,3.0,Delivery took way too long.,Negative,31.4,14.3,Cloudy
100161,2023-12-25,13:40:00,20,Delivered,Net Banking,861.0,Sanya Sandhu,Raipur,975.0,The Point,Bhopal,Sushi,,249.0,0.0,74.7,ZOMYH8M3,Payday Delight,12.45,186.75,5.0,4.0,5.0,Great food and fast delivery!,Positive,17.8,10.6,Humid
100163,2023-05-31,20:05:00,29,Delivered,Cash on Delivery,661.0,Geetika Sha,Kochi,1143.0,The Kitchen,Chennai,Seafood,,463.0,49.0,0.0,,,23.15,535.15,2.0,3.0,3.0,Delivery took way too long.,Negative,37.1,0.0,Cloudy
100163,2023-05-31,20:05:00,29,Delivered,Cash on Delivery,661.0,Geetika Sha,Kochi,1143.0,The Kitchen,Chennai,Seafood,,463.0,49.0,0.0,,,23.15,535.15,2.0,3.0,3.0,Delivery took way too long.,Negative,31.8,3.5,Cloudy
100166,2023-07-01,09:25:00,93,Delivered Late,Credit Card,4676.0,Saanvi Ravel,Surat,89.0,The Diner,Delhi,South Indian,,356.0,30.0,0.0,,,17.8,403.8,1.0,2.0,2.0,Very disappointed with the service.,Negative,28.0,159.2,Cloudy
100167,2023-04-04,09:37:00,33,Delivered,Net Banking,7015.0,Arya Konda,Mumbai,57.0,Green Bites,Bengaluru,North Indian,,297.0,30.0,0.0,,,14.85,341.85,2.0,2.0,2.0,Quality was not up to the mark.,Negative,35.4,24.3,Clear
100169,2024-10-27,18:24:00,39,Delivered,Net Banking,11141.0,Zarna More,Coimbatore,308.0,Blue Hub,Guwahati,Desserts,,402.0,0.0,40.2,ZOMBQZT6,Monsoon Munchies,20.1,381.9,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,22.1,0.0,Rainy
100169,2024-10-27,18:24:00,39,Delivered,Net Banking,11141.0,Zarna More,Coimbatore,308.0,Blue Hub,Guwahati,Desserts,,402.0,0.0,40.2,ZOMBQZT6,Monsoon Munchies,20.1,381.9,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,23.6,47.7,Humid
100171,2024-04-14,07:33:00,29,Delivered,Net Banking,1338.0,Lavanya Raj,Bengaluru,731.0,Curry Treats,Ludhiana,Fast Food,,298.0,49.0,29.8,ZOMEPXTU,First Order Free Delivery,14.9,332.1,4.0,7.0,5.0,Delivery partner was very polite.,Positive,,,
100173,2024-04-17,18:07:00,34,Delivered,Net Banking,968.0,Gauri Ramaswamy,Lucknow,518.0,Blue Diner,Surat,Pizza,,76.0,0.0,30.4,ZOM9LF9G,Summer Splash,3.8,49.4,5.0,5.0,4.0,Great food and fast delivery!,Positive,,,
100174,2024-09-12,11:31:00,35,Delivered,Debit Card,10412.0,Deepa Dugal,Bhubaneswar,678.0,Curry Corner,Pune,Desserts,,374.0,20.0,37.4,ZOMT7KHE,New User Special,18.7,375.3,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
100175,2024-02-25,08:58:00,51,Delivered,Wallet,1651.0,Dev Banerjee,Kochi,5.0,Golden Diner,Pune,Chinese,,213.0,25.0,0.0,,,10.65,,1.0,1.0,2.0,Order was incomplete.,Negative,17.7,0.8,Clear
100175,2024-02-25,08:58:00,51,Delivered,Wallet,1651.0,Dev Banerjee,Kochi,5.0,Golden Diner,Pune,Chinese,,213.0,25.0,0.0,,,10.65,,1.0,1.0,2.0,Order was incomplete.,Negative,21.1,1.7,Clear
100176,2023-01-31,15:04:00,32,Delivered,Cash on Delivery,7776.0,Onkar Grewal,Ludhiana,1087.0,Green Point,Bhubaneswar,Street Food,,328.0,20.0,0.0,,,16.4,364.4,5.0,5.0,4.0,Amazing experience overall.,Positive,,,
100177,2023-03-29,23:06:00,51,Delivered Late,Net Banking,11888.0,Nilima Soman,Patna,443.0,Blue Treats,Surat,Chinese,,235.0,25.0,0.0,,,11.75,271.75,5.0,5.0,5.0,Amazing experience overall.,Positive,27.3,5.0,Clear
100177,2023-03-29,23:06:00,51,Delivered Late,Net Banking,11888.0,Nilima Soman,Patna,443.0,Blue Treats,Surat,Chinese,,235.0,25.0,0.0,,,11.75,271.75,5.0,5.0,5.0,Amazing experience overall.,Positive,33.3,0.0,Foggy
100180,2024-05-22,21:18:00,22,Delivered,Net Banking,7076.0,Advay Memon,Visakhapatnam,271.0,Royal Cafe,Raipur,Fast Food,,77.0,49.0,0.0,,,3.85,,3.0,2.0,2.0,Delivery was on time but food was mediocre.,Neutral,30.7,11.8,Cloudy
100181,2024-01-14,15:32:00,40,Delivered,Credit Card,5570.0,Saanvi Sampath,Ludhiana,190.0,Urban Hub,Guwahati,Street Food,,315.0,49.0,94.5,ZOMRHK2F,Weekend Bonanza,15.75,285.25,3.0,2.0,3.0,,Neutral,,,
100182,2024-04-10,09:55:00,40,Delivered,UPI,7664.0,Nisha Ahuja,Chandigarh,332.0,Tasty Corner,Mumbai,Desserts,,313.0,20.0,31.3,ZOMBCPD6,Late Night Cravings,15.65,317.35,4.0,3.0,3.0,Best biryani in town!,Positive,39.3,13.5,Cloudy
100183,2024-05-04,17:04:00,68,Delivered Late,Net Banking,238.0,Rushil Sharma,Ludhiana,750.0,Tasty Bites,Coimbatore,Fast Food,,222.0,20.0,0.0,,,11.1,253.1,2.0,1.0,1.0,Very disappointed with the service.,Negative,33.5,0.0,Foggy
100183,2024-05-04,17:04:00,68,Delivered Late,Net Banking,238.0,Rushil Sharma,Ludhiana,750.0,Tasty Bites,Coimbatore,Fast Food,,222.0,20.0,0.0,,,11.1,253.1,2.0,1.0,1.0,Very disappointed with the service.,Negative,34.2,0.7,Clear
100184,2023-03-10,12:48:00,60,Delivered Late,Wallet,7735.0,Omkaar Raghavan,Kolkata,1175.0,Spicy Hub,Delhi,Fast Food,,659.0,49.0,0.0,,,32.95,740.95,,,,,,27.4,5.8,Cloudy
100184,2023-03-10,12:48:00,60,Delivered Late,Wallet,7735.0,Omkaar Raghavan,Kolkata,1175.0,Spicy Hub,Delhi,Fast Food,,659.0,49.0,0.0,,,32.95,740.95,,,,,,33.4,0.0,Clear
100187,2023-05-13,13:26:00,35,Delivered,Debit Card,6417.0,Harish Sehgal,Kochi,588.0,Royal Cafe,Bengaluru,Mughlai,,560.0,30.0,0.0,,,28.0,618.0,2.0,3.0,1.0,Order was incomplete.,Negative,35.6,0.0,Stormy
100187,2023-05-13,13:26:00,35,Delivered,Debit Card,6417.0,Harish Sehgal,Kochi,588.0,Royal Cafe,Bengaluru,Mughlai,,560.0,30.0,0.0,,,28.0,618.0,2.0,3.0,1.0,Order was incomplete.,Negative,26.3,2.9,Cloudy
100188,2023-01-03,12:17:00,40,Delivered,Credit Card,9662.0,Robert Rattan,Coimbatore,193.0,Spicy Kitchen,Bhopal,Seafood,,186.0,30.0,0.0,,,9.3,225.3,3.0,4.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
100190,2023-08-31,20:20:00,22,Delivered,UPI,11068.0,Samar Agate,Vadodara,706.0,SPICY CORNER,Kochi,Mexican,,440.0,49.0,176.0,ZOMBA0VA,Weekend Bonanza,22.0,335.0,5.0,4.0,4.0,Delivery partner was very polite.,Positive,23.9,89.1,Clear
100191,2023-10-02,08:26:00,23,Delivered,Credit Card,1560.0,Ishaan Jani,Lucknow,1193.0,Urban Grill,Guwahati,Healthy Food,,506.0,49.0,0.0,,,25.3,580.3,,,,,,25.0,50.2,Cloudy
100191,2023-10-02,08:26:00,23,Delivered,Credit Card,1560.0,Ishaan Jani,Lucknow,1193.0,Urban Grill,Guwahati,Healthy Food,,506.0,49.0,0.0,,,25.3,580.3,,,,,,31.4,0.3,Foggy
100192,2023-01-09,08:36:00,25,Delivered,Credit Card,9276.0,Gautam Oommen,Vadodara,428.0,Spicy Diner,Coimbatore,Continental,,171.0,49.0,0.0,,,8.55,228.55,,,,,,18.4,13.1,Rainy
100192,2023-01-09,08:36:00,25,Delivered,Credit Card,9276.0,Gautam Oommen,Vadodara,428.0,Spicy Diner,Coimbatore,Continental,,171.0,49.0,0.0,,,8.55,228.55,,,,,,18.3,6.2,Cloudy
100193,2024-09-16,14:41:00,55,Delivered Late,UPI,1654.0,Gaurangi Bala,Mumbai,833.0,URBAN GRILL,Surat,Biryani,,324.0,49.0,0.0,,,16.2,389.2,2.0,3.0,2.0,Quality was not up to the mark.,Negative,24.4,1.2,Clear
100193,2024-09-16,14:41:00,55,Delivered Late,UPI,1654.0,Gaurangi Bala,Mumbai,833.0,URBAN GRILL,Surat,Biryani,,324.0,49.0,0.0,,,16.2,389.2,2.0,3.0,2.0,Quality was not up to the mark.,Negative,31.6,75.3,Clear
100193,2024-09-16,14:41:00,55,Delivered Late,UPI,1654.0,Gaurangi Bala,Mumbai,833.0,URBAN GRILL,Surat,Biryani,,324.0,49.0,0.0,,,16.2,389.2,2.0,3.0,2.0,Quality was not up to the mark.,Negative,31.5,185.1,Humid
100194,2024-12-29,23:54:00,41,Delivered,Debit Card,6152.0,Upma Boase,Indore,539.0,Green Hub,Nagpur,Continental,,256.0,25.0,102.4,ZOM6MGZ7,First Order Free Delivery,12.8,191.4,4.0,3.0,5.0,Best biryani in town!,Positive,17.9,0.0,Humid
100195,2024-08-30,19:02:00,27,Delivered,Debit Card,2706.0,Vyanjana Soni,Lucknow,587.0,Spicy House,Bengaluru,Desserts,,420.0,20.0,0.0,,,21.0,461.0,5.0,4.0,5.0,Amazing experience overall.,Positive,34.0,237.6,Clear
100196,2024-06-03,19:13:00,45,Delivered,Wallet,6864.0,Damini Khurana,Ahmedabad,185.0,Curry Cafe,Ludhiana,Sushi,,522.0,40.0,0.0,,,26.1,588.1,4.0,5.0,5.0,"Loved the taste, will order again.",Positive,27.4,0.0,Humid
100198,2024-06-14,20:10:00,71,Delivered Late,Credit Card,11686.0,GEETIKA SARIN,Kolkata,411.0,Blue Point,Lucknow,Continental,,96.0,20.0,19.2,ZOMTS3XV,Great Indian Food Fest,4.8,101.6,4.0,5.0,4.0,Best biryani in town!,Positive,31.4,539.0,Foggy
100198,2024-06-14,20:10:00,71,Delivered Late,Credit Card,11686.0,GEETIKA SARIN,Kolkata,411.0,Blue Point,Lucknow,Continental,,96.0,20.0,19.2,ZOMTS3XV,Great Indian Food Fest,4.8,101.6,4.0,5.0,4.0,Best biryani in town!,Positive,31.5,135.2,Rainy
100199,2024-06-17,15:56:00,36,Delivered,UPI,1566.0,Azaan Guha,Delhi,1057.0,Urban Point,Bhopal,Thai,,333.0,40.0,0.0,,,16.65,389.65,3.0,2.0,4.0,"Food was okay, nothing special.",Neutral,24.1,60.5,Rainy
100199,2024-06-17,15:56:00,36,Delivered,UPI,1566.0,Azaan Guha,Delhi,1057.0,Urban Point,Bhopal,Thai,,333.0,40.0,0.0,,,16.65,389.65,3.0,2.0,4.0,"Food was okay, nothing special.",Neutral,26.9,53.4,Clear
100200,2023-03-01,08:09:00,36,Delivered,Credit Card,3131.0,Chandran Bala,Kochi,622.0,Blue Hub,Chennai,Sushi,,353.0,0.0,0.0,,,17.65,370.65,5.0,5.0,4.0,Great food and fast delivery!,Positive,30.6,6.8,Clear
100201,2023-03-19,15:21:00,28,Delivered,UPI,9034.0,Jagvi Cheema,Ahmedabad,527.0,Grand Kitchen,Pune,BBQ,,625.0,0.0,0.0,,,31.25,656.25,3.0,2.0,3.0,,Neutral,,,
100202,2023-09-21,17:15:00,20,Delivered,Net Banking,4357.0,Gavin Bali,Guwahati,895.0,Urban House,Lucknow,Continental,,301.0,20.0,75.25,ZOMDV1QN,New User Special,15.05,260.8,3.0,3.0,4.0,Average experience.,Neutral,26.2,6.0,Foggy
100202,2023-09-21,17:15:00,20,Delivered,Net Banking,4357.0,Gavin Bali,Guwahati,895.0,Urban House,Lucknow,Continental,,301.0,20.0,75.25,ZOMDV1QN,New User Special,15.05,260.8,3.0,3.0,4.0,Average experience.,Neutral,29.2,26.4,Rainy
100203,2023-08-15,09:51:00,43,Delivered,Cash on Delivery,3692.0, Simon Narang  ,Kolkata,562.0,Curry Treats,Surat,Burgers,,378.0,0.0,151.2,ZOMS1SH0,Republic Day Offer,18.9,245.7,2.0,3.0,2.0,Quality was not up to the mark.,Negative,34.4,31.7,Rainy
100205,2024-08-30,15:24:00,42,Delivered,Credit Card,649.0,Gauri Pandey,Delhi,1172.0,Golden Diner,Mumbai,South Indian,,385.0,0.0,77.0,ZOMYDTKW,Monsoon Munchies,19.25,327.25,2.0,3.0,1.0,Wrong item delivered.,Negative,23.8,28.1,Cloudy
